547,345,50.0,50.0,0.0,110.0,1
547,345,50.0,50.0,0.0,110.0,1
547,345,50.0,50.0,0.0,110.0,1
547,345,50.0,50.0,0.0,110.0,1
547,345,50.0,50.0,0.0,110.0,1
547,345,50.0,50.0,0.0,110.0,1
547,345,50.0,50.0,0.0,110.0,1
547,345,50.0,50.0,0.0,110.0,1
547,345,50.0,50.0,0.0,110.0,1
547,345,50.0,50.0,0.0,110.0,1
546,349,50.0,50.0,0.0,110.0,1
545,353,50.0,50.0,0.0,110.0,1
544,357,50.0,50.0,0.0,110.0,1
543,361,50.0,50.0,0.0,110.0,1
541,365,50.0,50.0,0.0,110.0,1
539,369,50.0,50.0,0.0,110.0,1
537,373,50.0,50.0,0.0,110.0,1
535,377,50.0,50.0,0.0,110.0,1
533,381,50.0,50.0,0.0,110.0,1
531,385,50.0,50.0,0.0,110.0,1
529,389,50.0,50.0,0.0,110.0,1
527,393,50.0,50.0,0.0,110.0,1
525,397,50.0,50.0,0.0,110.0,1
523,401,50.0,50.0,0.0,110.0,1
521,405,50.0,50.0,0.0,110.0,1
519,409,50.0,50.0,0.0,110.0,1
516,413,50.0,50.0,0.0,110.0,1
513,417,50.0,50.0,0.0,110.0,1
510,421,50.0,50.0,0.0,110.0,1
507,425,50.0,50.0,0.0,110.0,1
504,429,50.0,50.0,0.0,110.0,1
501,433,50.0,50.0,0.0,110.0,1
498,433,50.0,50.0,0.0,110.0,1
495,433,50.0,50.0,0.0,110.0,1
492,433,50.0,50.0,0.0,110.0,1
488,433,50.0,50.0,0.0,110.0,1
484,433,50.0,50.0,0.0,110.0,1
480,433,50.0,50.0,0.0,110.0,1
476,433,50.0,50.0,0.0,110.0,1
472,433,50.0,50.0,0.0,110.0,1
468,433,50.0,50.0,0.0,110.0,1
464,433,50.0,50.0,0.0,110.0,1
460,433,50.0,50.0,0.0,110.0,1
456,433,50.0,50.0,0.0,110.0,1
452,433,50.0,50.0,0.0,110.0,1
448,433,50.0,50.0,0.0,110.0,1
444,433,50.0,50.0,0.0,110.0,1
440,433,50.0,50.0,0.0,110.0,1
436,433,50.0,50.0,0.0,110.0,1
432,433,50.0,50.0,0.0,110.0,1
428,433,50.0,50.0,0.0,110.0,1
424,433,50.0,50.0,0.0,110.0,1
420,433,50.0,50.0,0.0,110.0,1
416,433,50.0,50.0,0.0,110.0,1
412,433,50.0,50.0,0.0,110.0,1
408,433,50.0,50.0,0.0,110.0,1
404,433,50.0,50.0,0.0,110.0,1
400,433,50.0,50.0,0.0,110.0,1
396,433,50.0,50.0,0.0,110.0,1
392,433,50.0,50.0,0.0,110.0,1
388,433,50.0,50.0,0.0,110.0,1
384,433,50.0,50.0,0.0,110.0,1
380,433,50.0,50.0,0.0,110.0,1
376,433,50.0,50.0,0.0,110.0,1
372,433,50.0,50.0,0.0,110.0,1
368,433,50.0,50.0,0.0,110.0,1
364,433,50.0,50.0,0.0,110.0,1
360,433,50.0,50.0,0.0,110.0,1
356,433,50.0,50.0,0.0,110.0,1
352,433,50.0,50.0,0.0,110.0,1
348,433,50.0,50.0,0.0,110.0,1
344,433,50.0,50.0,0.0,110.0,1
340,432,50.0,50.0,0.0,110.0,1
336,431,50.0,50.0,0.0,110.0,1
332,430,50.0,50.0,0.0,110.0,1
328,428,50.0,50.0,0.0,110.0,1
324,426,50.0,50.0,0.0,110.0,1
320,424,50.0,50.0,0.0,110.0,1
316,422,50.0,50.0,0.0,110.0,1
312,420,50.0,50.0,0.0,110.0,1
308,418,50.0,50.0,0.0,110.0,1
304,416,50.0,50.0,0.0,110.0,1
300,414,50.0,50.0,0.0,110.0,1
296,412,50.0,50.0,0.0,110.0,1
292,410,50.0,50.0,0.0,110.0,1
288,408,50.0,50.0,0.0,110.0,1
284,406,50.0,50.0,0.0,110.0,1
280,403,50.0,50.0,0.0,110.0,1
276,400,50.0,50.0,0.0,110.0,1
272,397,50.0,50.0,0.0,110.0,1
268,394,50.0,50.0,0.0,110.0,1
264,391,50.0,50.0,0.0,110.0,1
260,388,50.0,50.0,0.0,110.0,1
256,385,50.0,50.0,0.0,110.0,1
252,382,50.0,50.0,0.0,110.0,1
248,379,50.0,50.0,0.0,110.0,1
244,376,50.0,50.0,0.0,110.0,1
240,373,50.0,50.0,0.0,110.0,1
236,370,50.0,50.0,0.0,110.0,1
232,367,50.0,50.0,0.0,110.0,1
228,364,50.0,50.0,0.0,110.0,1
224,361,50.0,50.0,0.0,110.0,1
220,358,50.0,50.0,0.0,110.0,1
216,355,50.0,50.0,0.0,110.0,1
212,352,50.0,50.0,0.0,110.0,1
208,349,50.0,50.0,0.0,110.0,1
204,346,50.0,50.0,0.0,110.0,1
200,343,50.0,50.0,0.0,110.0,1
196,340,50.0,50.0,0.0,110.0,1
192,338,50.0,50.0,0.0,110.0,1
188,336,50.0,50.0,0.0,110.0,1
184,334,50.0,50.0,0.0,110.0,1
180,332,50.0,50.0,0.0,110.0,1
176,330,50.0,50.0,0.0,110.0,1
172,328,50.0,50.0,0.0,110.0,1
168,326,50.0,50.0,0.0,110.0,1
164,324,50.0,50.0,0.0,110.0,1
160,322,50.0,50.0,0.0,110.0,1
156,321,50.0,50.0,0.0,110.0,1
152,320,50.0,50.0,0.0,110.0,1
148,319,50.0,50.0,0.0,110.0,1
144,318,50.0,50.0,0.0,110.0,1
140,317,50.0,50.0,0.0,110.0,1
136,316,50.0,50.0,0.0,110.0,1
132,316,50.0,50.0,0.0,110.0,1
128,316,50.0,50.0,0.0,110.0,1
124,316,50.0,50.0,0.0,110.0,1
120,316,50.0,50.0,0.0,110.0,1
116,316,50.0,50.0,0.0,110.0,1
112,316,50.0,50.0,0.0,110.0,1
108,316,50.0,50.0,0.0,110.0,1
104,316,50.0,50.0,0.0,110.0,1
100,316,50.0,50.0,0.0,110.0,1
96,316,50.0,50.0,0.0,110.0,1
92,316,50.0,50.0,0.0,110.0,1
88,316,50.0,50.0,0.0,110.0,1
84,316,50.0,50.0,0.0,110.0,1
80,316,50.0,50.0,0.0,110.0,1
76,316,50.0,50.0,0.0,110.0,1
72,316,50.0,50.0,0.0,110.0,1
68,316,50.0,50.0,0.0,110.0,1
64,316,50.0,50.0,0.0,110.0,1
.
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
22,334,50.0,50.0,0.0,110.0,1
20,334,50.0,50.0,0.0,110.0,1
18,334,50.0,50.0,0.0,110.0,1
16,334,50.0,50.0,0.0,110.0,1
14,334,50.0,50.0,0.0,110.0,1
12,334,50.0,50.0,0.0,110.0,1
10,334,50.0,50.0,0.0,110.0,1
8,334,50.0,50.0,0.0,110.0,1
6,334,50.0,50.0,0.0,110.0,1
4,334,50.0,50.0,0.0,110.0,1
2,334,50.0,50.0,0.0,110.0,1
0,334,50.0,50.0,0.0,110.0,1
-1,334,50.0,50.0,0.0,110.0,1
-2,334,50.0,50.0,0.0,110.0,1
-3,334,50.0,50.0,0.0,110.0,1
-3,334,50.0,50.0,0.0,110.0,1
-3,334,50.0,50.0,0.0,110.0,1
-3,334,50.0,50.0,0.0,110.0,1
-3,334,50.0,50.0,0.0,110.0,1
-3,334,50.0,50.0,0.0,110.0,1
-3,334,50.0,50.0,0.0,110.0,1
-3,334,50.0,50.0,0.0,110.0,1
-3,334,50.0,50.0,0.0,110.0,1
-3,334,50.0,50.0,0.0,110.0,1
-3,334,50.0,50.0,0.0,110.0,1
-3,334,50.0,50.0,0.0,110.0,1
2,332,50.0,50.0,0.0,110.0,1
7,330,50.0,50.0,0.0,110.0,1
12,328,50.0,50.0,0.0,110.0,1
18,325,50.0,50.0,0.0,110.0,1
24,322,50.0,50.0,0.0,110.0,1
30,319,50.0,50.0,0.0,110.0,1
36,316,50.0,50.0,0.0,110.0,1
42,313,50.0,50.0,0.0,110.0,1
48,310,50.0,50.0,0.0,110.0,1
54,307,50.0,50.0,0.0,110.0,1
60,304,50.0,50.0,0.0,110.0,1
66,301,50.0,50.0,0.0,110.0,1
72,298,50.0,50.0,0.0,110.0,1
78,295,50.0,50.0,0.0,110.0,1
84,292,50.0,50.0,0.0,110.0,1
90,289,50.0,50.0,0.0,110.0,1
96,287,50.0,50.0,0.0,110.0,1
102,285,50.0,50.0,0.0,110.0,1
108,284,50.0,50.0,0.0,110.0,1
114,283,50.0,50.0,0.0,110.0,1
120,282,50.0,50.0,0.0,110.0,1
126,282,50.0,50.0,0.0,110.0,1
132,282,50.0,50.0,0.0,110.0,1
138,282,50.0,50.0,0.0,110.0,1
144,282,50.0,50.0,0.0,110.0,1
150,282,50.0,50.0,0.0,110.0,1
156,282,50.0,50.0,0.0,110.0,1
162,282,50.0,50.0,0.0,110.0,1
168,282,50.0,50.0,0.0,110.0,1
174,282,50.0,50.0,0.0,110.0,1
180,282,50.0,50.0,0.0,110.0,1
186,282,50.0,50.0,0.0,110.0,1
192,282,50.0,50.0,0.0,110.0,1
198,282,50.0,50.0,0.0,110.0,1
204,282,50.0,50.0,0.0,110.0,1
210,282,50.0,50.0,0.0,110.0,1
216,282,50.0,50.0,0.0,110.0,1
222,282,50.0,50.0,0.0,110.0,1
228,282,50.0,50.0,0.0,110.0,1
234,282,50.0,50.0,0.0,110.0,1
240,282,50.0,50.0,0.0,110.0,1
246,282,50.0,50.0,0.0,110.0,1
252,282,50.0,50.0,0.0,110.0,1
258,282,50.0,50.0,0.0,110.0,1
264,287,50.0,50.0,0.0,110.0,1
270,292,50.0,50.0,0.0,110.0,1
276,297,50.0,50.0,0.0,110.0,1
282,302,50.0,50.0,0.0,110.0,1
288,307,50.0,50.0,0.0,110.0,1
294,312,50.0,50.0,0.0,110.0,1
300,317,50.0,50.0,0.0,110.0,1
.
241,423,290.0,50.0,0.0,110.0,1
241,423,290.0,50.0,0.0,110.0,1
241,423,290.0,50.0,0.0,110.0,1
241,423,290.0,50.0,0.0,110.0,1
241,423,290.0,50.0,0.0,110.0,1
241,423,290.0,50.0,0.0,110.0,1
241,423,290.0,50.0,0.0,110.0,1
241,423,290.0,50.0,0.0,110.0,1
.
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
332,423,290.0,50.0,0.0,110.0,1
335,423,290.0,50.0,0.0,110.0,1
338,423,290.0,50.0,0.0,110.0,1
342,423,290.0,50.0,0.0,110.0,1
346,423,290.0,50.0,0.0,110.0,1
350,423,290.0,50.0,0.0,110.0,1
355,423,290.0,50.0,0.0,110.0,1
360,423,290.0,50.0,0.0,110.0,1
366,423,290.0,50.0,0.0,110.0,1
372,423,290.0,50.0,0.0,110.0,1
378,423,290.0,50.0,0.0,110.0,1
384,423,290.0,50.0,0.0,110.0,1
390,423,290.0,50.0,0.0,110.0,1
396,423,290.0,50.0,0.0,110.0,1
402,423,290.0,50.0,0.0,110.0,1
408,423,290.0,50.0,0.0,110.0,1
414,423,290.0,50.0,0.0,110.0,1
420,423,290.0,50.0,0.0,110.0,1
426,423,290.0,50.0,0.0,110.0,1
432,423,290.0,50.0,0.0,110.0,1
438,423,290.0,50.0,0.0,110.0,1
444,423,290.0,50.0,0.0,110.0,1
450,423,290.0,50.0,0.0,110.0,1
456,423,290.0,50.0,0.0,110.0,1
462,423,290.0,50.0,0.0,110.0,1
468,422,290.0,50.0,0.0,110.0,1
474,421,290.0,50.0,0.0,110.0,1
480,420,290.0,50.0,0.0,110.0,1
486,419,290.0,50.0,0.0,110.0,1
492,417,290.0,50.0,0.0,110.0,1
498,415,290.0,50.0,0.0,110.0,1
504,413,290.0,50.0,0.0,110.0,1
510,411,290.0,50.0,0.0,110.0,1
516,409,290.0,50.0,0.0,110.0,1
522,407,290.0,50.0,0.0,110.0,1
528,405,290.0,50.0,0.0,110.0,1
534,403,290.0,50.0,0.0,110.0,1
540,401,290.0,50.0,0.0,110.0,1
546,399,290.0,50.0,0.0,110.0,1
552,397,290.0,50.0,0.0,110.0,1
558,396,290.0,50.0,0.0,110.0,1
564,395,290.0,50.0,0.0,110.0,1
570,395,290.0,50.0,0.0,110.0,1
576,395,290.0,50.0,0.0,110.0,1
582,395,290.0,50.0,0.0,110.0,1
588,395,290.0,50.0,0.0,110.0,1
594,395,290.0,50.0,0.0,110.0,1
600,395,290.0,50.0,0.0,110.0,1
606,395,290.0,50.0,0.0,110.0,1
612,395,290.0,50.0,0.0,110.0,1
618,395,290.0,50.0,0.0,110.0,1
624,395,290.0,50.0,0.0,110.0,1
630,395,290.0,50.0,0.0,110.0,1
636,395,290.0,50.0,0.0,110.0,1
642,394,290.0,50.0,0.0,110.0,1
648,393,290.0,50.0,0.0,110.0,1
654,392,290.0,50.0,0.0,110.0,1
660,391,290.0,50.0,0.0,110.0,1
666,391,290.0,50.0,0.0,110.0,1
672,391,290.0,50.0,0.0,110.0,1
678,391,290.0,50.0,0.0,110.0,1
684,391,290.0,50.0,0.0,110.0,1
690,391,290.0,50.0,0.0,110.0,1
696,391,290.0,50.0,0.0,110.0,1
702,391,290.0,50.0,0.0,110.0,1
708,391,290.0,50.0,0.0,110.0,1
714,391,290.0,50.0,0.0,110.0,1
720,391,290.0,50.0,0.0,110.0,1
726,391,290.0,50.0,0.0,110.0,1
732,391,290.0,50.0,0.0,110.0,1
.
275,413,290.0,50.0,0.0,110.0,1
274,417,290.0,50.0,0.0,110.0,1
273,421,290.0,50.0,0.0,110.0,1
272,425,290.0,50.0,0.0,110.0,1
271,425,290.0,50.0,0.0,110.0,1
270,425,290.0,50.0,0.0,110.0,1
269,425,290.0,50.0,0.0,110.0,1
268,425,290.0,50.0,0.0,110.0,1
266,425,290.0,50.0,0.0,110.0,1
263,425,290.0,50.0,0.0,110.0,1
260,425,290.0,50.0,0.0,110.0,1
257,425,290.0,50.0,0.0,110.0,1
254,424,290.0,50.0,0.0,110.0,1
251,423,290.0,50.0,0.0,110.0,1
249,421,290.0,50.0,0.0,110.0,1
247,419,290.0,50.0,0.0,110.0,1
245,417,290.0,50.0,0.0,110.0,1
243,415,290.0,50.0,0.0,110.0,1
240,413,290.0,50.0,0.0,110.0,1
237,411,290.0,50.0,0.0,110.0,1
234,409,290.0,50.0,0.0,110.0,1
230,408,290.0,50.0,0.0,110.0,1
226,407,290.0,50.0,0.0,110.0,1
222,406,290.0,50.0,0.0,110.0,1
218,405,290.0,50.0,0.0,110.0,1
214,404,290.0,50.0,0.0,110.0,1
210,403,290.0,50.0,0.0,110.0,1
206,402,290.0,50.0,0.0,110.0,1
202,401,290.0,50.0,0.0,110.0,1
198,400,290.0,50.0,0.0,110.0,1
194,399,290.0,50.0,0.0,110.0,1
190,398,290.0,50.0,0.0,110.0,1
186,397,290.0,50.0,0.0,110.0,1
182,397,290.0,50.0,0.0,110.0,1
178,397,290.0,50.0,0.0,110.0,1
174,397,290.0,50.0,0.0,110.0,1
170,397,290.0,50.0,0.0,110.0,1
166,397,290.0,50.0,0.0,110.0,1
162,397,290.0,50.0,0.0,110.0,1
158,397,290.0,50.0,0.0,110.0,1
154,400,290.0,50.0,0.0,110.0,1
150,404,290.0,50.0,0.0,110.0,1
146,409,290.0,50.0,0.0,110.0,1
142,414,290.0,50.0,0.0,110.0,1
138,419,290.0,50.0,0.0,110.0,1
134,424,290.0,50.0,0.0,110.0,1
130,429,290.0,50.0,0.0,110.0,1
126,434,290.0,50.0,0.0,110.0,1
122,439,290.0,50.0,0.0,110.0,1
118,444,290.0,50.0,0.0,110.0,1
114,449,290.0,50.0,0.0,110.0,1
110,454,290.0,50.0,0.0,110.0,1
106,459,290.0,50.0,0.0,110.0,1
102,464,290.0,50.0,0.0,110.0,1
102,464,290.0,50.0,0.0,110.0,1
106,464,290.0,50.0,0.0,110.0,1
112,464,290.0,50.0,0.0,110.0,1
118,464,290.0,50.0,0.0,110.0,1
124,464,290.0,50.0,0.0,110.0,1
130,464,290.0,50.0,0.0,110.0,1
136,464,290.0,50.0,0.0,110.0,1
140,464,290.0,50.0,0.0,110.0,1
140,469,290.0,50.0,0.0,110.0,1
136,475,290.0,50.0,0.0,110.0,1
132,481,290.0,50.0,0.0,110.0,1
128,487,290.0,50.0,0.0,110.0,1
124,493,290.0,50.0,0.0,110.0,1
120,499,290.0,50.0,0.0,110.0,1
116,505,290.0,50.0,0.0,110.0,1
112,511,290.0,50.0,0.0,110.0,1
108,515,290.0,50.0,0.0,110.0,1
105,515,290.0,50.0,0.0,110.0,1
105,515,290.0,50.0,0.0,110.0,1
111,515,290.0,50.0,0.0,110.0,1
117,514,290.0,50.0,0.0,110.0,1
123,513,290.0,50.0,0.0,110.0,1
129,512,290.0,50.0,0.0,110.0,1
135,511,290.0,50.0,0.0,110.0,1
141,510,290.0,50.0,0.0,110.0,1
147,509,290.0,50.0,0.0,110.0,1
153,508,290.0,50.0,0.0,110.0,1
159,507,290.0,50.0,0.0,110.0,1
165,506,290.0,50.0,0.0,110.0,1
171,505,290.0,50.0,0.0,110.0,1
177,504,290.0,50.0,0.0,110.0,1
183,503,290.0,50.0,0.0,110.0,1
189,502,290.0,50.0,0.0,110.0,1
195,501,290.0,50.0,0.0,110.0,1
201,500,290.0,50.0,0.0,110.0,1
207,499,290.0,50.0,0.0,110.0,1
213,498,290.0,50.0,0.0,110.0,1
219,497,290.0,50.0,0.0,110.0,1
225,496,290.0,50.0,0.0,110.0,1
231,495,290.0,50.0,0.0,110.0,1
237,494,290.0,50.0,0.0,110.0,1
243,493,290.0,50.0,0.0,110.0,1
249,492,290.0,50.0,0.0,110.0,1
255,491,290.0,50.0,0.0,110.0,1
261,490,290.0,50.0,0.0,110.0,1
267,489,290.0,50.0,0.0,110.0,1
273,488,290.0,50.0,0.0,110.0,1
279,487,290.0,50.0,0.0,110.0,1
285,486,290.0,50.0,0.0,110.0,1
291,485,290.0,50.0,0.0,110.0,1
297,484,290.0,50.0,0.0,110.0,1
303,483,290.0,50.0,0.0,110.0,1
309,482,290.0,50.0,0.0,110.0,1
315,481,290.0,50.0,0.0,110.0,1
321,480,290.0,50.0,0.0,110.0,1
327,479,290.0,50.0,0.0,110.0,1
333,478,290.0,50.0,0.0,110.0,1
339,477,290.0,50.0,0.0,110.0,1
345,476,290.0,50.0,0.0,110.0,1
351,475,290.0,50.0,0.0,110.0,1
357,474,290.0,50.0,0.0,110.0,1
363,473,290.0,50.0,0.0,110.0,1
369,472,290.0,50.0,0.0,110.0,1
375,471,290.0,50.0,0.0,110.0,1
381,470,290.0,50.0,0.0,110.0,1
387,469,290.0,50.0,0.0,110.0,1
393,468,290.0,50.0,0.0,110.0,1
399,467,290.0,50.0,0.0,110.0,1
405,466,290.0,50.0,0.0,110.0,1
411,465,290.0,50.0,0.0,110.0,1
417,464,290.0,50.0,0.0,110.0,1
423,463,290.0,50.0,0.0,110.0,1
429,462,290.0,50.0,0.0,110.0,1
435,461,290.0,50.0,0.0,110.0,1
441,460,290.0,50.0,0.0,110.0,1
447,459,290.0,50.0,0.0,110.0,1
453,458,290.0,50.0,0.0,110.0,1
459,457,290.0,50.0,0.0,110.0,1
465,456,290.0,50.0,0.0,110.0,1
471,455,290.0,50.0,0.0,110.0,1
477,454,290.0,50.0,0.0,110.0,1
483,453,290.0,50.0,0.0,110.0,1
489,453,290.0,50.0,0.0,110.0,1
495,453,290.0,50.0,0.0,110.0,1
501,453,290.0,50.0,0.0,110.0,1
507,453,290.0,50.0,0.0,110.0,1
513,453,290.0,50.0,0.0,110.0,1
519,453,290.0,50.0,0.0,110.0,1
525,453,290.0,50.0,0.0,110.0,1
531,453,290.0,50.0,0.0,110.0,1
537,453,290.0,50.0,0.0,110.0,1
543,453,290.0,50.0,0.0,110.0,1
543,453,290.0,50.0,0.0,110.0,1
543,453,290.0,50.0,0.0,110.0,1
543,453,290.0,50.0,0.0,110.0,1
543,453,290.0,50.0,0.0,110.0,1
543,453,290.0,50.0,0.0,110.0,1
543,457,290.0,50.0,0.0,110.0,1
542,462,290.0,50.0,0.0,110.0,1
538,468,290.0,50.0,0.0,110.0,1
534,474,290.0,50.0,0.0,110.0,1
531,480,290.0,50.0,0.0,110.0,1
531,480,290.0,50.0,0.0,110.0,1
.
572,462,290.0,50.0,0.0,110.0,1
578,460,290.0,50.0,0.0,110.0,1
584,458,290.0,50.0,0.0,110.0,1
590,456,290.0,50.0,0.0,110.0,1
596,455,290.0,50.0,0.0,110.0,1
602,455,290.0,50.0,0.0,110.0,1
608,455,290.0,50.0,0.0,110.0,1
614,455,290.0,50.0,0.0,110.0,1
620,455,290.0,50.0,0.0,110.0,1
626,455,290.0,50.0,0.0,110.0,1
632,455,290.0,50.0,0.0,110.0,1
638,455,290.0,50.0,0.0,110.0,1
644,455,290.0,50.0,0.0,110.0,1
650,455,290.0,50.0,0.0,110.0,1
656,455,290.0,50.0,0.0,110.0,1
662,455,290.0,50.0,0.0,110.0,1
668,455,290.0,50.0,0.0,110.0,1
674,455,290.0,50.0,0.0,110.0,1
680,455,290.0,50.0,0.0,110.0,1
686,455,290.0,50.0,0.0,110.0,1
692,455,290.0,50.0,0.0,110.0,1
698,455,290.0,50.0,0.0,110.0,1
704,455,290.0,50.0,0.0,110.0,1
710,455,290.0,50.0,0.0,110.0,1
716,460,290.0,50.0,0.0,110.0,1
722,465,290.0,50.0,0.0,110.0,1
728,470,290.0,50.0,0.0,110.0,1
734,475,290.0,50.0,0.0,110.0,1
.
686,208,62.0,90.0,100.0,110.0,1
692,206,62.0,90.0,100.0,110.0,1
692,206,62.0,90.0,100.0,110.0,1
692,206,62.0,90.0,100.0,110.0,1
692,206,62.0,90.0,100.0,110.0,1
690,210,62.0,90.0,100.0,110.0,1
688,215,62.0,90.0,100.0,110.0,1
685,220,62.0,90.0,100.0,110.0,1
682,225,62.0,90.0,100.0,110.0,1
678,230,62.0,90.0,100.0,110.0,1
674,235,62.0,90.0,100.0,110.0,1
670,240,62.0,90.0,100.0,110.0,1
666,245,62.0,90.0,100.0,110.0,1
662,250,62.0,90.0,100.0,110.0,1
658,255,62.0,90.0,100.0,110.0,1
654,260,62.0,90.0,100.0,110.0,1
650,265,62.0,90.0,100.0,110.0,1
646,269,62.0,90.0,100.0,110.0,1
642,273,62.0,90.0,100.0,110.0,1
638,273,62.0,90.0,100.0,110.0,1
634,273,62.0,90.0,100.0,110.0,1
